year,household_id,broad_income,taxable_income,mtr,mtr_prime
2023,8569,60000.0,46150.0,0.38753122,0.4366493492358431
2023,74037,2.0,0.0,0.058140635,0.0590222242897107
2023,39025,79110.0,56601.0,0.34467185,0.32717870773628155
2023,59813,187724.0,136622.31,0.34399998,0.3493494796485435
2023,43427,69160.0,23350.0,0.46460158,0.4617933750860068
2023,36630,5.0,0.0,0.35750002,0.35197577670096997
2023,86620,70210.0,83780.055,0.42567968,0.4410338511863884
2023,45329,157162.0,134847.84,0.31701565,0.3359533406393662
2023,86366,25200.0,16189.6,0.0,-0.013262528690263188
2023,50406,120751.0,85710.68,0.1965,0.1821045473217431
2023,29858,35132.0,17240.4,0.24900001,0.24212372044581218
2023,23188,72129.0,54416.156,0.25998437,0.20243634492793605
2023,62925,56100.0,32768.0,0.1965,0.1586202267828963
2023,45335,35000.0,7300.0,0.17650002,0.21067187909745955
2023,7334,321865.0,242768.19,0.3855,0.4266242066658097
2023,73901,85002.0,54301.36,0.22149998,0.21527407850709274
2023,33309,119522.0,97864.96,0.4015,0.4159139107249537
2023,79970,45000.0,20700.0,0.72009766,0.72787891488196
2023,76218,70000.0,42300.0,0.1965,0.27347202354924105
2023,11585,55285.0,40202.344,0.21399999,0.24198935943442398
2023,21653,289694.0,227131.9,0.366,0.36280205687512074
2023,11223,304075.0,218431.0,0.38020313,0.3563146168460123
2023,82989,47000.0,53279.953,0.36949998,0.3293388233969115
2023,46723,100100.0,69968.0,0.1965,0.20158659423454067
2023,40294,385825.0,334721.0,0.42168748,0.402778715155429
2023,17537,0.0,0.0,0.12650001,0.09094366775047563
2023,73419,149607.0,113212.76,0.3215,0.30533568123179694
2023,56525,0.0,0.0,0.3176992,0.2906604938641079
2023,26368,0.0,0.0,0.4705332,0.5127117330345595
2023,80574,61877.0,77389.75,0.0,0.022040993923736263
2023,20773,0.0,0.0,0.0765,0.07630068253657309
2023,40308,15005.0,0.0,0.077499986,0.1144985891671359
2023,48246,85008.0,52305.438,0.1965,0.19843421102905057
2023,46720,246453.0,206787.03,0.3165,0.2949679030730251
2023,32261,39003.0,16552.04,0.24400002,0.2820781195747163
2023,46192,359923.0,276536.2,0.35503125,0.3685040029994651
2023,10240,92874.0,55093.36,0.255625,0.22969385567858175
2023,73014,0.0,0.0,0.39170116,0.3869426949093295
2023,8151,188272.0,153424.97,0.3726406,0.350750153406592
2023,45823,206897.0,170529.56,0.29650003,0.2619300339056096
2024,35583,0.0,0.0,0.0765,0.09965443725777956
2024,6715,107041.0,84202.086,0.35650003,0.40423544557565705
2024,35129,65024.0,60897.92,0.35399997,0.3190357829979663
2024,59955,29400.0,0.0,0.0,0.014074230917264272
2024,42087,55010.0,23562.645,0.4610039,0.4447378353462341
2024,7743,78000.0,37843.4,0.2515,0.23932187589630008
2024,47329,1468.0,0.0,0.54507613,0.530266283714707
2024,13131,56157.0,24287.742,0.43780077,0.4162009957955412
2024,10275,129650.0,89075.16,0.35149997,0.3527130154262513
2024,78225,0.0,0.0,0.23759961,0.2168258583720727
2024,59892,0.0,0.0,0.0765,0.0832614192139845
2024,86059,392400.0,341158.44,0.4385,0.4372440343891683
2024,6037,26177.0,13013.795,0.0,-0.005973701171660244
2024,42203,244970.0,204992.03,0.37040627,0.3477171784761207
2024,13250,92000.0,59740.0,0.22719532,0.212776039249372
2024,12615,296694.0,242399.44,0.36549997,0.38438475394276306
2024,64201,45500.0,15834.949,0.49709374,0.5096166668160063
2024,17985,47066.0,25519.883,0.24599999,0.22156111077380453
2024,16436,0.0,0.0,0.053549826,0.056033133780902765
2024,46551,57939.0,15793.945,0.5283047,0.5470893741673636
2024,28364,10700.0,0.0,0.0,-0.0417351320280343
2024,42610,172470.0,117601.734,0.35040623,0.3639902343055006
2024,58757,0.0,0.0,0.0,-0.016565593973646167
2024,8492,96606.0,96904.75,0.39453125,0.40879621671482896
2024,65521,22000.0,7400.0,0.17650002,0.1574185434977835
2024,82569,412028.0,359478.6,0.36949998,0.32437792888673783
2024,22996,188070.0,133728.81,0.375,0.33431143905292093
2024,41703,161321.0,127079.41,0.37849998,0.3797021084077455
2024,21443,51120.0,33975.215,0.25819921,0.2646922774783398
2024,38478,690290.0,649797.25,0.0,-0.022607915627610217
2024,59578,4004.0,0.0,0.05949998,0.07546479048859939
2024,22356,11225.0,0.0,0.2095195,0.16798150394406947
2024,14640,53013.0,30792.219,0.22606248,0.22441048166879635
2024,48123,1.0,0.0,0.0,-0.03027540499406142
2024,3624,362680.0,253438.25,0.4045,0.38820410493434054
2024,24015,443960.0,383720.78,0.5816562,0.5828411843579836
2024,36135,190043.0,97909.39,0.254,0.2324896739741329
2024,45804,675335.0,637152.75,0.42650002,0.4168861338056008
2024,35154,74145.0,44898.6,0.254,0.2791573283365927
2024,24831,0.0,0.0,0.22972655,0.21530425622517813
2024,22207,145145.0,101992.44,0.3558594,0.3767517016434865
2024,9239,109549.0,57168.242,0.3879766,0.35973391545225464
2024,82110,67010.0,15105.75,0.26148045,0.27472555507807006
2024,38706,11700.0,0.0,0.077499986,0.11353920121133276
2024,73258,100.0,0.0,0.0,-0.061791112503182234
2024,37026,155060.0,75004.88,0.24768752,0.22776513720988725
2024,75669,48170.0,7752.3516,0.0,0.014426803179513501
2024,61157,100282.0,70691.76,0.1965,0.1914238686867853
2024,77209,246002.0,164229.69,0.20229685,0.21157549989977345
2024,28158,24000.0,1400.0,0.17650002,0.16140039274345092
2024,51029,1.0,0.0,0.4961006,0.49826534922097165
2024,7438,77406.0,50521.85,0.35149997,0.3476080438428286
2024,3381,73102.0,30749.36,0.0,0.029194551541495185
2024,64321,157310.0,127107.48,0.3165,0.322860529188762
2024,70850,206391.0,169624.7,0.34350002,0.3519400846716921
2024,55019,47500.0,4200.0,0.31857812,0.308281199893264
2024,60145,80011.0,37070.527,0.23050779,0.21831763544051555
2024,60431,90003.0,60952.04,0.1965,0.1856860486423696
2024,43100,75001.0,42411.242,0.25039846,0.2602597606097809
2024,85668,449402.0,404411.7,0.36949998,0.35897536938284424
2024,47556,0.0,0.0,0.0,0.007244371422410323
2024,63631,40000.0,25400.0,0.1965,0.2483850233039961
2024,25931,76000.0,52489.22,0.34291798,0.3646960963493726
2024,44358,49363.0,24833.52,0.0,-0.008150588304196028
2024,48786,0.0,0.0,0.0765,0.10653034662358715
2024,83689,105002.0,71501.36,0.26950002,0.2592981328405989
2024,8909,364436.0,295249.53,0.0,-0.05095311337944635
2024,20790,111548.0,73833.766,0.23900002,0.21379786463841133
2024,11171,114883.0,71163.84,0.1965,0.1497302053122137
2024,32171,72001.0,42100.68,0.24400002,0.23521218054194215
2024,20671,794447.0,681248.7,0.46600002,0.4664604799837366
2024,59887,0.0,0.0,0.0765,0.1184109313763706
2024,52107,153000.0,113977.08,0.33367187,0.3418450521915467
2024,12744,0.0,0.0,0.0765,0.07102248534926692
2024,21336,81010.0,65146.797,0.339,0.3597351261781468
2024,16678,38000.0,23400.0,0.227,0.17172161536745423
2024,49022,123450.0,116350.0,0.03365624,0.039546603462296666
2024,18068,105021.0,73517.32,0.34600002,0.3652716455828004
2024,12956,145210.0,107056.3,0.3271953,0.2902306306062974
2024,24311,22546.0,0.0,0.0,0.02859385108017323
2024,43785,35362.0,15362.531,0.2985,0.30696241161787186
2024,9601,88431.0,51354.758,0.0,-0.010382197847520033
2024,80983,197608.0,163557.53,0.40249997,0.4183195204266134
2024,14036,50000.0,35400.0,0.2271992,0.2839665182606006
2024,64622,21002.0,0.0,0.16409767,0.16864432311687985
2024,40313,12000.0,0.0,0.14129591,0.1475014245391002
2024,62888,1.0,0.0,0.0,-0.011484022488506104
2024,42020,0.0,0.0,0.0,-0.021246109236619796
2024,41480,41368.0,39464.332,0.32849997,0.3492583682338881
2024,42593,42702.0,1400.0,0.23039842,0.20899632087144335
2024,79346,28250.0,0.0,0.74048245,0.74227160546204
2024,5552,184080.0,119587.61,0.34399998,0.3320585457110601
2024,84657,0.0,0.0,0.0,0.011974495643659797
2024,64409,34800.0,20200.0,0.1965,0.2048415559700338
2024,17016,175860.0,129746.94,0.32700002,0.35293852054095676
2024,80963,295877.0,241698.94,0.43150002,0.4187496076716062
2024,82047,179112.0,147194.05,0.40249997,0.39575310039162204
2024,3624,362680.0,253438.25,0.4045,0.38003091473483686
2024,13109,23778.0,8692.561,0.20720118,0.19609385134035184
2024,51038,65812.0,56939.36,0.2985,0.3079325137566328
2024,16199,13052.0,0.0,0.153,0.17192471255511085
2024,39094,186002.0,132732.36,0.3621719,0.3391177552469998
2024,80692,60722.0,35406.8,0.26950002,0.2912401651687792
2024,40427,67500.0,56127.6,0.0,0.03389094647012377
2024,25403,402581.0,331241.84,0.3735,0.38383586209017506
2024,46359,19529.0,0.0,0.0,0.04691989531395165
2024,41899,50000.0,26180.0,0.25040233,0.23105760137464457
2024,23340,64700.0,34765.09,0.26450002,0.23338365435172384
2024,81267,74001.0,41661.582,0.24949998,0.20503197041237228
2024,48680,32000.0,16587.0,0.23650002,0.27390113258276183
2024,6377,38000.0,35861.6,0.278,0.29435913854782847
2024,81479,176721.0,111600.68,0.25379688,0.25240725870407577
2024,47050,46118.0,22602.457,0.2865469,0.29354610162525013
2024,65391,76056.0,41217.65,0.25281638,0.22467915288782256
2024,64078,0.0,0.0,0.0765,0.13764379805990917
2024,62083,0.0,0.0,0.46629882,0.4695293481376375
2024,50188,160500.0,101872.0,0.1965,0.19923487320298244
2024,16437,87876.0,58772.04,0.22812498,0.24626914175560938
2024,15743,486.0,0.0,0.0765,0.08852522936290635
2024,3479,1.172499e+06,1.1079495e+06,0.4835,0.48909710442167553
2024,20022,0.0,0.0,0.0,-0.019761861386132798
2024,38525,48020.0,16000.0,0.24150002,0.25328672895556054
2024,20896,110001.0,91241.36,0.339,0.38605059906043543
2024,16345,9677.0,0.0,0.3176992,0.3513346951083422
2024,47588,130200.0,91336.0,0.1965,0.23632966900384503
2024,40825,171323.0,95224.62,0.3585,0.34571961190391765
2024,32152,120.0,0.0,-0.07650006,-0.10124017868059783
2024,49869,152512.0,117980.984,0.29650003,0.2933553541772268
2024,78082,289160.0,240507.25,0.33131248,0.33270560039587094
2024,38966,22200.0,0.0,0.514,0.5413547865312622
2024,81572,434219.0,331491.47,0.4605,0.4181883861644782
2024,14498,135600.0,93937.91,0.324,0.36223875894018964
2024,70941,42105.0,2493.043,0.0,-0.0039501974644747355
2024,42701,202230.0,158501.36,0.3503906,0.33971858633038554
2024,23264,62010.0,21501.312,0.26536328,0.24006066662328707
2024,31667,106000.0,59335.29,0.24566406,0.20429264331916996
2024,63004,328702.0,274670.38,0.3255,0.34607927604313965
2024,57011,0.0,0.0,-0.0038249493,-0.00199200008481627
2024,62849,0.0,0.0,0.0,-0.03224902249352635
2024,70384,2.0,0.0,0.08099997,0.04862300113450579
2024,12884,143720.0,84858.72,0.22719532,0.21880070503132712
2024,76523,180051.0,140187.48,0.3165,0.35822554623846653
2024,13611,283920.0,145677.12,0.32720315,0.3207133707798137
2024,22049,185017.0,138809.56,0.36949998,0.3319214075753982
2024,13597,60000.0,52698.0,0.22720313,0.22105955411989728
2024,79677,265170.0,181201.97,0.30796874,0.3011506464511935
2024,62311,43000.0,6400.0,0.17650002,0.10907785633780714
2024,30070,197127.0,145775.88,0.35671878,0.3553614069472842
2024,77277,359150.0,306154.0,0.36031252,0.3545391582024552
2024,6649,125.0,0.0,0.19150001,0.20890516722656716
2024,12140,214470.0,111289.945,0.3698281,0.41605200734647296
2024,7360,103101.0,76268.68,0.2515,0.2796641362291114
2024,60649,148251.0,115276.68,0.3165,0.3097777908423609
2024,25632,60102.0,31055.535,0.24305862,0.21539547416485058
2024,65212,141653.0,90641.64,0.1965,0.2608339984191066
2024,35028,5.0,0.0,0.0,0.0014804608503622065
2024,17163,3974.0,0.0,-0.08414841,-0.08380017468459822
2024,37571,201001.0,164660.69,0.34768748,0.34708435565611223
2024,8464,110200.0,80126.0,0.28740627,0.2923583847548226
2024,55019,47500.0,4200.0,0.31857812,0.3149691137482271
2024,79965,275000.0,219544.95,0.4225,0.40815846413310886
2024,26024,2.0,0.0,0.0,-0.013671473531009804
2024,44351,22516.0,0.0,0.0,-0.0008188317553999597
2024,44110,142483.0,101726.734,0.29650003,0.2829144079013739
2024,25330,254602.0,219295.38,0.3735,0.3556788449426534
2024,80292,54035.0,23783.8,0.24949998,0.25216073232727665
2024,13258,550230.0,481223.53,0.4361875,0.4298130752865245
2024,57216,40300.0,24461.137,0.23150003,0.26909985427847105
2024,23180,250.0,0.0,0.0,-0.0662742452098253
2024,20607,163540.0,106366.33,0.339,0.3662876579466211
2024,19087,106322.0,44294.992,0.24599999,0.27715212170620906
2024,22698,675971.0,608197.4,0.51199996,0.46016520890384655
2024,9517,92000.0,61800.0,0.0,-0.00856718985200872
2024,13679,0.0,0.0,0.4310996,0.421813571989479
2024,35504,60000.0,37667.4,0.0,-0.03518779236794553
2024,16392,49369.0,23365.07,0.0,-0.019445417189771885
2024,22667,45.0,0.0,0.89100003,0.863235636288281
2024,20858,50000.0,28100.0,0.53198045,0.575787216007313
2024,7692,0.0,0.0,0.34786916,0.3712611176198242
2024,8331,132605.0,66952.42,0.0,0.03178887737485397
2024,57148,1044.0,0.0,0.0,0.01804180160108088
2024,79048,97014.0,82408.16,0.39099997,0.36277367853985126
2024,21336,81010.0,65146.797,0.339,0.32588697999156524
2024,41879,10310.0,0.0,0.0765,0.08873436260018648
2024,78674,85541.0,49630.78,0.28706253,0.2565093305269079
2024,55902,255300.0,203605.22,0.3355,0.35332496266165836
2024,50743,33004.0,9426.422,0.0,-0.006008134953953376
2024,44020,0.0,0.0,0.14370018,0.1343296622491568
2024,51374,49000.0,28824.61,0.2366758,0.2544497980980621
2024,78582,40.0,0.0,0.00011521578,0.011221798565501824
2024,21475,27501.0,18277.328,0.0,-0.009024154145476998
2024,4587,975962.0,946508.4,0.44349998,0.47248322744113136
2024,62826,150100.0,107209.016,0.29650003,0.26947344398972056
2024,47977,4812.0,0.0,0.0765,0.09189838874309512
2024,60126,8002.0,0.0,0.0,0.014827531449209595
2024,77018,250006.0,235404.08,0.34931248,0.341573823281524
2024,19201,0.0,0.0,0.0765,0.08465332412554147
2024,65246,88630.0,31563.012,0.2305156,0.19923775984116088
2024,62898,0.0,0.0,0.0765,0.09960067404966105
2024,6124,115526.0,95259.92,0.35650003,0.3518774761528291
2024,3658,317950.0,283990.7,0.37550002,0.36243194785204474
2024,4555,310040.0,208886.48,0.37550002,0.401725254010943
2024,33101,4002.0,0.0,0.0765,0.05889140630591955
2024,80796,196062.0,141371.83,0.40249997,0.3672884413648673
2024,9466,0.0,0.0,0.0,-0.038915729338097595
2024,44337,144738.0,73498.84,0.0,0.01515024878364099
2024,29514,145020.0,97377.8,0.25229686,0.2202861311740126
2024,20755,199702.0,164096.48,0.297,0.3408698454897031
2024,80264,70000.0,54382.797,0.24949998,0.19745174143788619
2024,78024,230235.0,175790.28,0.3023125,0.34472390253153073
2024,1385,44712.0,16497.96,0.0,0.00527543668006546
2024,64981,119001.0,88348.08,0.1965,0.1940821755411003
2024,59286,53001.0,25818.965,0.24400783,0.2303848486812167
2024,47186,21014.0,0.0,0.1412949,0.1512732994614324
2024,75388,229851.0,169860.69,0.0,-0.0009408675606212091
2024,25683,221545.0,173228.23,0.3445,0.37208255229562176
2024,78175,0.0,0.0,0.4423008,0.44515648772534006
2024,64247,89100.0,58773.008,0.1965,0.20025754737440704
2024,85905,131001.0,105490.8,0.0,-0.009090305305346397
2024,35477,136241.0,103852.09,0.35399997,0.35257633175041814
2024,11816,0.0,0.0,-0.25280082,-0.24510577803569414
2024,39788,57000.0,27800.0,1.1511719,1.1084177128673
2024,48709,146004.0,108824.58,0.3521719,0.3184672623355408
2024,73480,156400.0,112600.0,0.3215,0.340081605688428
2024,9441,0.0,0.0,0.09205079,0.09632242673994171
2024,80309,51800.0,22138.27,0.36415237,0.35955278847457534
2024,64389,29406.0,18239.18,0.0,0.000460848326634829
2024,25019,50400.0,23800.0,0.24305862,0.2517481645174341
2024,25197,102620.0,58144.75,0.2436328,0.23013880141877963
2024,63328,31200.0,2000.0,0.6444024,0.6249447666229377
2024,36309,91848.0,88805.875,0.3115,0.3163961442520453
2024,84078,167000.0,123200.0,0.38950002,0.36504070249413345
2024,72885,87501.0,56434.953,0.22149998,0.231706298388864
2024,58968,13536.0,0.0,0.0765,0.03393540846354251
2024,46982,115105.0,133745.52,0.29650003,0.3222289181128591
2024,16803,91452.0,68048.16,0.227,0.23881493515297744
2024,54170,80001.0,46820.68,0.2435,0.249900737635801
2024,12271,129844.0,71534.984,0.22719532,0.25176259711221816
2024,83305,30000.0,15400.0,0.23881638,0.28045324161235785
2024,18118,732400.0,671979.7,0.48549998,0.510859229690944
2024,76512,116786.0,72501.195,0.1965,0.15047814755456898
2024,38778,106171.0,83910.38,0.34217972,0.31019029146499977
2024,64835,14000.0,0.0,0.4365,0.4208795484322113
2024,85360,18196.0,533.6406,-0.06502545,-0.06437317254386246
2024,13566,30000.0,800.0,0.17650002,0.18944149792307452
2024,47308,30000.0,800.0,0.49710155,0.47895795000502567
2024,50481,244606.0,163009.16,0.29650003,0.30116919629164496
2024,8223,59889.0,29021.75,0.28684378,0.2679592033940478
2024,25796,0.0,0.0,0.0765,0.06121205349468982
2024,85268,100567.0,49789.246,0.25343752,0.21827099165228075
2024,21159,12000.0,0.0,0.0700801,0.04699927033724814
2024,43592,99018.0,58200.234,0.25039846,0.21660634190991515
2024,83837,85740.0,52334.195,0.0,-0.02439683132443332
2024,25308,44700.0,20460.27,0.43572658,0.4620676279191938
2024,80952,20250.0,2932.7998,0.0,-0.023734972220798577
2024,30484,94200.0,47242.312,0.25239843,0.3182079829220517
2024,38822,4241.0,0.0,-0.07650006,-0.06416711065211107
2024,19416,353266.0,304892.1,0.37550002,0.3801209264573926
2024,20109,12925.0,0.0,0.0,-0.021458944504530342
2024,83595,25710.0,8506.801,0.08950001,0.1070077569988051
2024,72069,31000.0,16400.0,0.49814844,0.4837574956587529
2024,64276,30.0,0.0,0.2795996,0.28264985235694823
2024,32134,10.0,0.0,-0.07650006,-0.012497944717413431
2024,62895,105086.0,57342.797,0.1965,0.19409850584474386
2024,48471,20000.0,5192.0,0.28302735,0.31175918405969927
2024,13874,0.0,0.0,0.23760056,0.22002115432851785
2024,75000,23349.0,6286.1387,0.5076797,0.5068049885890163
2024,42334,90700.0,69476.0,0.0,0.04427001589088775
2024,17990,8237.0,0.0,0.0,-0.015674176444694186
2024,32518,215003.0,171583.66,0.29668748,0.34199869773745983
2024,18826,148210.0,73108.336,0.29882032,0.31651411517792133
2024,50743,33004.0,9426.422,0.0,-0.014061669397356692
2024,43694,128501.0,78083.04,0.35039842,0.36620861476392463
2024,47846,170381.0,146441.42,0.3165,0.34081386934689994
2024,38551,37186.0,8506.014,0.4915781,0.5071233511672463
2024,61012,213082.0,157939.16,0.29650003,0.2572444091824566
2024,47735,265778.0,199890.4,0.29650003,0.2783215977840963
2024,75943,111040.0,52878.242,0.1965,0.1903120374490725
2024,46590,77002.0,40545.383,0.2528125,0.2509516690408704
2024,41554,75033.0,32419.086,0.43670315,0.45221994794276477
2024,19072,257521.0,153809.9,0.35132813,0.35577065956007453
2024,48335,60007.0,22722.188,0.24203515,0.20865154156020158
2024,82640,176955.0,99927.2,0.0,0.00950494627514908
2024,11034,91066.0,81183.08,0.0,0.015264643632095579
2024,7570,0.0,0.0,0.09850001,0.11249477454971643
2024,28084,55000.0,17901.125,0.3765,0.40351952862928303
2024,79558,170500.0,131741.36,0.40249997,0.4233480276376789
2024,67696,106300.0,64385.812,0.25344533,0.2649248292626628
2024,79717,129503.0,84746.766,0.30857813,0.30682399079660266
2024,43519,100000.0,0.0,0.043453097,0.0019290740055450395
2024,11354,73.0,0.0,-0.25280082,-0.24206036677968096
2024,86104,63016.0,30430.094,0.2295,0.23469218788754337
2024,41363,100394.0,62327.92,0.25849998,0.2652894509027237
2024,72819,77247.0,70797.52,0.22149998,0.18958126510049444
2024,31813,149160.0,111294.516,0.34399998,0.3169735683699814
2024,7522,60000.0,32928.91,0.315,0.3413288189491368
2024,47278,62000.0,32300.0,0.1965,0.19551112449144373
2024,14090,27621.0,180.09961,0.0,0.01703751743431561
2024,47295,116001.0,73778.28,0.09275001,0.0934579722778648
2024,63157,577511.0,510207.0,0.43550003,0.43624392923660016
2024,70650,60000.0,45400.0,0.2435,0.266957089427354
2024,39864,0.0,0.0,0.0,-0.012901118205434348
2024,21771,486330.0,383928.2,0.448,0.4504030332518022
2024,79266,41894.0,27183.922,0.2805,0.2689431125371652
2024,36913,42001.0,12800.68,0.3716992,0.36083680829582054
2024,80924,191300.0,160310.0,0.36049998,0.35277067497877473
2024,50874,473000.0,366551.6,0.3255,0.3310533557349346
2024,16421,35000.0,13100.0,0.3363008,0.32433207476831905
2024,42016,31152.0,0.0,0.018249989,0.049643891695246224
2024,59062,157100.0,140628.0,0.36400002,0.34163483985585885
2024,62626,238480.0,197907.11,0.39349997,0.3888281793320622
2024,41386,115371.0,70636.734,0.25849998,0.24750670351598497
2024,35501,3002.0,0.0,0.0765,0.11267444567833185
2024,11975,35000.0,13100.0,0.41771877,0.4226326375326014
2024,20927,0.0,0.0,0.113900125,0.13969623851341875
2024,81474,0.0,0.0,0.0,-0.0371390093259243
2024,85984,55000.0,40238.0,0.26950002,0.2761762738128692
2024,64372,90000.0,64350.0,0.1965,0.21874077322844604
2024,25408,90538.0,75764.48,0.34291404,0.34497114458891076
2024,38555,77580.0,77226.05,0.0,0.026637009376633783
2024,11413,1.0,0.0,0.10719919,0.09426698079460984
2024,4006,10527.0,0.0,0.010053694,0.04528738025283896
2024,39811,140010.0,100810.0,0.34217185,0.39964430091076325
2024,12249,10502.0,0.0,0.0,-0.009070964010991478
2024,80676,25000.0,7736.0,0.2488125,0.2376749336271206
2024,23878,25000.0,0.0,0.0,0.036334611927942524
2024,68323,30758.0,0.0,0.0,0.03948930364326781
2024,69799,1.0,0.0,0.0,-0.013071500678831708
2024,11400,30017.0,15415.4,0.21399999,0.20349531622116313
2024,61405,30000.0,800.0,0.17650002,0.16945540718983376
2024,84700,1.261449e+06,1.1742715e+06,0.59150004,0.5578887810931616
2024,29319,73597.0,53151.234,0.35489845,0.3319321540966841
2024,52507,41878.0,25838.906,0.2366758,0.21157227972417314
2024,71570,271285.0,214669.33,0.36549997,0.3463050341695159
2024,22144,173200.0,107948.59,0.35384375,0.35297662638481897
2024,9844,305746.0,257750.0,0.3905,0.39635537737331905
2024,17112,170.0,0.0,0.0,0.038762512320351925
2024,18093,184881.0,192289.08,0.2845,0.25954115184255316
2024,81356,45000.0,0.0,0.17691797,0.20152603014242607
2024,27994,137525.0,92944.67,0.29650003,0.29115030607408027
2024,22716,44000.0,29375.0,0.2558633,0.25462671616524435
2024,38279,123924.0,82800.8,0.24217188,0.2590423708872339
2024,18456,23501.0,0.0,0.0,-0.028068050539057466
2024,17787,137836.0,99587.2,0.32700002,0.33656026558911056
2024,80495,9501.0,0.0,0.09881544,0.1029767463369182
2024,82666,41.0,0.0,-0.14152503,-0.12921374853590467
2024,43100,75001.0,42411.242,0.25039846,0.25762767314801893
2024,12903,102260.0,55064.57,0.22720313,0.28858563421981825
2024,63341,146500.0,88100.0,0.1965,0.18055650373157722
2024,14531,51016.0,19067.29,0.4117422,0.3984672865131382
2024,39561,10310.0,0.0,0.0,-0.01557851316061911
2024,12318,140047.0,91852.59,0.26121873,0.24733179865597288
2024,21712,0.0,0.0,0.0,-0.015934678182662945
2024,66278,130050.0,87726.86,0.35549998,0.3852253961115511
2024,48680,32000.0,16587.0,0.23650002,0.2720126309952786
2024,12868,0.0,0.0,0.0,-0.014268657343736908
2024,10850,124231.0,69621.08,0.25285935,0.23205046469155932
2024,35310,56905.0,27219.398,0.7443164,0.7561017880071027
2024,70033,71440.0,16077.203,0.18900001,0.1751944343833932
2024,21664,150760.0,107013.89,0.339,0.35482328209244735
2024,77212,64135.0,12403.191,0.2156406,0.2207136800172847
2024,24187,150156.0,93167.13,0.34723437,0.30934076544934896
2024,14926,217001.0,160965.62,0.35149997,0.39018760476088216
2024,4531,30000.0,8100.0,0.35022265,0.395119589017482
2024,40594,104916.0,54716.723,0.2881328,0.2728130694886838
2024,9720,1.058042e+06,965964.44,0.52900004,0.5193075048706189
2024,14312,247452.0,223611.28,0.34750003,0.3546466609941663
2024,84063,66827.0,53017.96,0.0,0.008361419749675626
2024,39604,34030.0,19420.398,0.2425,0.2589636139693781
2024,18960,114000.0,84450.0,0.24650002,0.2967551287279478
2024,73685,100000.0,72228.57,0.33574218,0.33131849489171983
2024,72055,175691.0,124760.0,0.3455,0.32554256125714415
2024,57944,0.0,0.0,0.31410056,0.2796175828257904
2024,76935,3.0,0.0,0.0,-0.018273250998547978
2024,45496,23000.0,0.0,0.20419532,0.20336714628438676
2024,35069,191888.0,149672.97,0.374,0.41886395946254795
2024,36325,42000.0,12800.0,0.23400003,0.22105974470381373
2024,49981,91557.0,52894.28,0.1965,0.20209470212883257
2024,38696,79101.0,24541.7,0.24217969,0.24176911938971563
2024,47277,529057.0,478937.9,0.4055,0.4352098265909934
2024,30891,35046.0,5800.0,0.5363008,0.5994740890358176
2024,60631,61960.0,29211.5,0.2305156,0.21724387992778543
2024,7970,95259.0,77852.52,0.39296877,0.38073278777890235
2024,21330,168656.0,125973.3,0.339,0.36510400857528635
2024,70715,125522.0,91363.44,0.2435,0.2605472815186119
2024,46018,193287.0,158339.25,0.29650003,0.3426677103231189
2024,88538,194902.0,141525.38,0.3721875,0.3867856998647775
2024,52390,0.0,0.0,0.38520116,0.3762188538696973
2024,16175,85064.0,68964.0,0.324,0.33876637172098206
2024,48535,0.0,0.0,0.35498047,0.3826980582645727
2024,67838,233559.0,191095.06,0.37345314,0.39396519478872316
2024,35712,72022.0,32765.055,0.384,0.3966818541155426
2024,73243,90000.0,87884.0,0.3215,0.34816687057758894
2024,21396,52713.0,29611.184,0.27100003,0.300232417417697
2024,44046,43066.0,0.0,0.0,0.03455397477593818
2024,26035,118785.0,93553.17,0.2430625,0.2592802433750438
2024,17407,308206.0,256326.12,0.356,0.3518220541909617
2024,9528,2580.0,0.0,0.2095195,0.21318734766162653
2024,36197,192811.0,136875.03,0.35431248,0.38447520365871113
2024,64475,50000.0,17267.613,1.1995195,1.1790961232628556
2024,47926,95030.0,78020.4,0.29650003,0.30571685990154057
2024,39258,113640.0,74975.55,0.24217188,0.23233841327488483
2024,18315,390690.0,304554.66,0.37550002,0.37621864393839116
2024,79395,93000.0,78400.0,0.39099997,0.42296126938546447
2024,73334,70000.0,32269.191,0.27605468,0.28083215704794023
2024,26260,116600.0,74200.0,0.1965,0.19766091704176383
2024,36364,210701.0,205296.69,0.0,-0.03399640352449798
2024,45056,90320.0,86319.0,0.0,0.018656339150680518
2024,45173,142345.0,74242.51,0.1965,0.21263710786638698
2024,14022,94300.0,65003.19,0.27252346,0.3266048308550059
2024,50518,200080.0,170880.0,0.3165,0.3088055522324067
2024,47534,45000.0,43439.0,0.1965,0.2019787615294586
2024,77498,178122.0,129655.58,0.30229688,0.3085314690001175
2024,85675,3401.0,0.0,-0.14152539,-0.10208905576989019
2024,67158,99601.0,77865.5,0.3534531,0.3510707114179568
2024,50446,10600.0,0.0,0.0,0.006975538144258481
2024,49405,166360.0,125889.41,0.29650003,0.3116974399226315
2024,43120,122321.0,90575.52,0.25039846,0.25506368512923244
2024,9563,45000.0,22540.0,0.2515,0.24033917012665426
2024,39907,0.0,0.0,0.4365,0.44135226269706096
2024,60249,108642.0,91404.97,0.29650003,0.3233408209262123
2024,15644,0.0,0.0,0.0765,0.050837116084212014
2024,78821,59536.0,11359.207,0.30707812,0.3104023649463233
